time,speed_ms,dir_from_deg,u,v
2019-05-08 02:12:00,6.6,81.0,-6.5187430479279085,-1.0324674692655247
2019-05-08 02:18:00,9.3,74.0,-8.939733772226367,-2.56342740909809
2019-05-08 02:24:00,7.7,96.0,-7.657818594335706,0.804869167160928
2019-05-08 02:30:00,6.3,87.0,-6.291366068953815,-0.3297165243305491
2019-05-08 02:36:00,7.8,82.0,-7.724090936184248,-1.0855501874885134
2019-05-08 02:42:00,7.4,92.0,-7.395492119941309,0.2582562755985095
2019-05-08 02:48:00,7.8,118.0,-6.886991224299631,3.6618781897299453
2019-05-08 02:54:00,7.0,106.0,-6.728831871568231,1.9294614907189958
2019-05-08 03:00:00,6.1,132.0,-4.5331834354121066,4.081696698789032
2019-05-08 03:06:00,8.6,147.0,-4.683895701129232,7.212566884330647
2019-05-08 03:12:00,7.3,151.0,-3.5391102277982593,6.38472386211759
2019-05-08 03:18:00,10.6,130.0,-8.120071097061167,6.813548662677316
2019-05-08 03:24:00,8.0,107.0,-7.6504380477042835,2.3389736377818937
2019-05-08 03:30:00,8.0,116.0,-7.190352370393336,3.5069691743126192
2019-05-08 03:36:00,7.9,119.0,-6.909495686401225,3.829995999946065
2019-05-08 03:42:00,9.1,125.0,-7.454283603029825,5.219545570794518
2019-05-08 03:48:00,9.1,133.0,-6.65531868473445,6.206185076568737
2019-05-08 03:54:00,10.1,117.0,-8.999165894302516,4.585304047369421
2019-05-08 04:00:00,9.6,118.0,-8.476296891445699,4.506927002744548
2019-05-08 04:06:00,10.1,124.0,-8.37327948280592,5.647848325054545
2019-05-08 04:12:00,11.0,114.0,-10.049000034068612,4.474103073833797
2019-05-08 04:18:00,11.3,111.0,-10.54945881941838,4.049557829861895
2019-05-08 04:24:00,10.1,110.0,-9.490895469937673,3.454403447589257
2019-05-08 04:30:00,9.6,114.0,-8.77003639336897,3.9046717735276775
2019-05-08 04:36:00,8.4,111.0,-7.842075582576495,3.0102907761805233
2019-05-08 04:42:00,7.8,124.0,-6.466493065929325,4.361704647071827
2019-05-08 04:48:00,6.8,128.0,-5.358473124525708,4.186498032214478
2019-05-08 04:54:00,4.5,119.0,-3.9357886821272805,2.181643291108518
2019-05-08 05:00:00,4.3,86.0,-4.289525416117244,-0.29995283709973997
2019-05-08 05:06:00,6.3,105.0,-6.085332705621131,1.6305599841458778
2019-05-08 05:12:00,6.4,104.0,-6.209892648166378,1.5483001318378715
2019-05-08 05:18:00,6.8,112.0,-6.304850211054155,2.5473248352282014
2019-05-08 05:24:00,7.6,115.0,-6.887939181478538,3.2118987892293167
2019-05-08 05:30:00,6.9,120.0,-5.975575286112627,3.450000000000001
2019-05-08 05:36:00,6.2,109.0,-5.862215168715765,2.0185225576343693
2019-05-08 05:42:00,6.3,102.0,-6.162329884622975,1.3098436521518844
2019-05-08 05:48:00,6.9,110.0,-6.483879083422767,2.3599389889471163
2019-05-08 05:54:00,6.5,113.0,-5.983281547440863,2.5397523351802778
2019-05-08 06:00:00,7.0,112.0,-6.490286981967512,2.6222461539113837
2019-05-08 06:06:00,7.3,113.0,-6.719685430202816,2.8523372379716965
2019-05-08 06:12:00,7.1,118.0,-6.268927909298382,3.3332480957798216
2019-05-08 06:18:00,8.4,114.0,-7.673781844197849,3.416587801836718
2019-05-08 06:24:00,8.3,117.0,-7.395354150763455,3.7681211478382375
2019-05-08 06:30:00,8.2,125.0,-6.717046763169733,4.703326778078577
2019-05-08 06:36:00,8.7,127.0,-6.9481289374114485,5.235790701422816
2019-05-08 06:42:00,9.4,135.0,-6.646803743153549,6.646803743153545
2019-05-08 06:48:00,10.3,148.0,-5.458168421602012,8.734895390411188
2019-05-08 06:54:00,10.7,154.0,-4.690571270643132,9.617096295401085
2019-05-08 07:00:00,10.1,149.0,-5.20188455659155,8.657389737091332
2019-05-08 07:06:00,11.1,160.0,-3.7964235909149213,10.430588090723584
2019-05-08 07:12:00,10.8,163.0,-3.1576144110055617,10.328091364400782
2019-05-08 07:18:00,10.7,165.0,-2.769363782596971,10.33540634129303
2019-05-08 07:24:00,10.8,163.0,-3.1576144110055617,10.328091364400782
2019-05-08 07:30:00,11.0,156.0,-4.474103073833802,10.04900003406861
2019-05-08 07:36:00,10.4,159.0,-3.7270266752711283,9.709236435570896
2019-05-08 07:42:00,9.8,169.0,-1.8699281546901378,9.619946397787107
2019-05-08 07:48:00,10.9,169.0,-2.079818049604337,10.699736299579538
2019-05-08 07:54:00,9.4,171.0,-1.4704839713781723,9.284270401594295
2019-05-08 08:00:00,9.9,164.0,-2.7288098225882895,9.516490789789357
2019-05-08 08:06:00,9.7,163.0,-2.8360055358105503,9.276156132841441
2019-05-08 08:12:00,9.3,161.0,-3.0277838364515577,8.793322753073648
2019-05-08 08:18:00,9.3,159.0,-3.3328219307712974,8.682297966423976
2019-05-08 08:24:00,10.0,161.0,-3.255681544571567,9.455185755993169
2019-05-08 08:30:00,8.9,161.0,-2.8975565746686947,8.41511532283392
2019-05-08 08:36:00,10.2,159.0,-3.6553530853620675,9.522520350271455
2019-05-08 08:42:00,11.1,161.0,-3.6138065144744393,10.495256189152416
2019-05-08 08:48:00,11.4,164.0,-3.142265856313788,10.958383333696835
2019-05-08 08:54:00,10.9,164.0,-3.0044471784052886,10.477752485727676
2019-05-08 09:00:00,10.9,162.0,-3.3682852386869295,10.366516027617173
2019-05-08 09:06:00,10.0,164.0,-2.7563735581699893,9.612616959383189
2019-05-08 09:12:00,10.2,164.0,-2.811501029333389,9.804869298570852
2019-05-08 09:18:00,9.0,171.0,-1.40791018536208,8.889195065356239
2019-05-08 09:24:00,9.7,172.0,-1.349979079312639,9.60560026679323
2019-05-08 09:30:00,8.8,171.0,-1.3766232923540338,8.691657397237211
2019-05-08 09:36:00,8.5,173.0,-1.0358894189437515,8.436642288951237
2019-05-08 09:42:00,8.4,175.0,-0.73210823908033,8.368035463970664
2019-05-08 09:48:00,8.5,177.0,-0.44485562806502715,8.488351045413877
2019-05-08 09:54:00,7.1,177.0,-0.371585289324905,7.090269696757474
2019-05-08 10:00:00,7.5,176.0,-0.5231735530809423,7.481730376948682
2019-05-08 10:06:00,8.3,178.0,-0.28966582263075685,8.294943864258496
2019-05-08 10:12:00,7.9,178.0,-0.2757060239497565,7.895187533450857
2019-05-08 10:18:00,7.4,180.0,-1.812477262738083e-15,7.4
2019-05-08 10:24:00,7.9,181.0,0.13787401085453627,7.898796791735491
2019-05-08 10:30:00,8.5,177.0,-0.44485562806502715,8.488351045413877
2019-05-08 10:36:00,7.3,178.0,-0.254766325928256,7.295553037239399
2019-05-08 10:42:00,7.9,175.0,-0.6885303677065008,7.86993811492479
2019-05-08 10:48:00,7.6,174.0,-0.7944163208341659,7.558366404798877
2019-05-08 10:54:00,8.2,172.0,-1.14121942787254,8.120198163680875
2019-05-08 11:00:00,7.6,171.0,-1.1889019343057563,7.506431388523046
2019-05-08 11:06:00,7.5,171.0,-1.1732584878017331,7.407662554463532
2019-05-08 11:12:00,7.2,171.0,-1.1263281482896639,7.111356052284991
2019-05-08 11:18:00,7.9,172.0,-1.0994674975845204,7.823117743058405
2019-05-08 11:24:00,7.4,176.0,-0.5161979057065297,7.381973971922699
2019-05-08 11:30:00,6.2,180.0,-1.518562030942718e-15,6.2
2019-05-08 11:36:00,6.2,176.0,-0.43249013721357893,6.18489711161091
2019-05-08 11:42:00,5.8,171.0,-0.9073198972333403,5.7285923754517984
2019-05-08 11:48:00,6.9,166.0,-1.6692610796377083,6.695040511304376
2019-05-08 11:54:00,6.6,161.0,-2.148749819417234,6.240422598955491
2019-05-08 12:00:00,6.7,158.0,-2.5098641758866127,6.212131825597475
2019-05-08 12:06:00,7.3,159.0,-2.6160860316806955,6.815137113429571
2019-05-08 12:12:00,5.6,161.0,-1.8231816649600774,5.294904023356174
2019-05-08 12:18:00,5.9,156.0,-2.399746194147221,5.389918200091346
2019-05-08 12:24:00,5.4,157.0,-2.109948093842079,4.970726208643177
2019-05-08 12:30:00,6.7,157.0,-2.617898560878135,6.16738251813135
2019-05-08 12:36:00,5.9,161.0,-1.9208521112972246,5.578559596035969
2019-05-08 12:42:00,6.8,166.0,-1.6450688900777415,6.598010938676776
2019-05-08 12:48:00,8.3,164.0,-2.2877900532810913,7.978472076288048
2019-05-08 12:54:00,8.0,161.0,-2.6045452356572536,7.564148604794535
2019-05-08 13:00:00,8.0,161.0,-2.6045452356572536,7.564148604794535
2019-05-08 13:06:00,8.4,160.0,-2.8729692039356163,7.8934180146016315
2019-05-08 13:12:00,8.3,159.0,-2.9744539812259965,7.748717539926774
2019-05-08 13:18:00,8.2,166.0,-1.9837595439172764,7.95642495546317
2019-05-08 13:24:00,8.2,167.0,-1.8445986456196957,7.989834531238928
2019-05-08 13:30:00,9.0,164.0,-2.4807362023529906,8.65135526344487
2019-05-08 13:36:00,9.3,164.0,-2.5634274090980904,8.939733772226367
2019-05-08 13:42:00,9.0,170.0,-1.5628335990023734,8.863269777109872
2019-05-08 13:48:00,9.1,170.0,-1.5801984167690664,8.961750552411093
2019-05-08 13:54:00,8.7,175.0,-0.7582549619046273,8.666893873398186
2019-05-08 14:00:00,8.2,177.0,-0.4291548411921438,8.188762184987505
2019-05-08 14:06:00,9.2,169.0,-1.7554427574642109,9.030970087718508
2019-05-08 14:12:00,8.3,173.0,-1.011515550262722,8.238133058622974
2019-05-08 14:18:00,8.0,173.0,-0.9749547472411778,7.940369213130577
2019-05-08 14:24:00,8.1,171.0,-1.267119166825872,8.000275558820615
2019-05-08 14:30:00,7.9,174.0,-0.825774859814462,7.85672297340936
2019-05-08 14:36:00,7.1,172.0,-0.9881290168164677,7.030903288065148
2019-05-08 14:42:00,8.6,174.0,-0.8989447841018193,8.55288830016715
2019-05-08 14:48:00,8.9,173.0,-1.0846371563058104,8.833660749607766
2019-05-08 14:54:00,7.9,174.0,-0.825774859814462,7.85672297340936
2019-05-08 15:00:00,8.1,173.0,-0.9871416815816925,8.039623828294708
2019-05-08 15:06:00,8.9,174.0,-0.9303033230821154,8.851244868777632
2019-05-08 15:12:00,8.9,178.0,-0.3106055206522573,8.894578360469952
2019-05-08 15:18:00,8.1,175.0,-0.7059615162560323,8.069177054543138
2019-05-08 15:24:00,9.5,173.0,-1.1577587623488987,9.42918844059256
2019-05-08 15:30:00,8.6,175.0,-0.7495393876298615,8.56727440358901
2019-05-08 15:36:00,8.7,176.0,-0.606881321573893,8.67880723726047
2019-05-08 15:42:00,8.0,175.0,-0.6972459419812665,7.969557584733964
2019-05-08 15:48:00,7.6,174.0,-0.7944163208341659,7.558366404798877
2019-05-08 15:54:00,7.6,179.0,-0.13263828892335505,7.598842483188573
2019-05-08 16:00:00,8.0,178.0,-0.2791959736200066,7.995126616152766
2019-05-08 16:06:00,6.7,175.0,-0.5839434764093108,6.674504477214695
2019-05-08 16:12:00,7.0,174.0,-0.7316992428735739,6.961653267577913
2019-05-08 16:18:00,7.8,181.0,0.13612877021080796,7.798812022219852
2019-05-08 16:24:00,7.9,172.0,-1.0994674975845204,7.823117743058405
2019-05-08 16:30:00,7.3,172.0,-1.015963637008481,7.228956901813462
2019-05-08 16:36:00,6.7,171.0,-1.0481109157695483,6.617511881987422
2019-05-08 16:42:00,6.5,163.0,-1.9004160806977914,6.215980913759729
2019-05-08 16:48:00,6.2,166.0,-1.4999157527179408,6.015833502911178
2019-05-08 16:54:00,6.0,163.0,-1.7542302283364228,5.7378285357782115
2019-05-08 17:06:00,6.6,162.0,-2.0395121628746544,6.276973007548013
2019-05-08 17:12:00,7.2,169.0,-1.3738247667111216,7.0677157208231804
2019-05-08 17:18:00,6.5,164.0,-1.791642812810493,6.248201023599073
2019-05-08 17:24:00,7.4,168.0,-1.538546512051423,7.238292245430162
2019-05-08 17:30:00,7.5,162.0,-2.3176274578121077,7.132923872213651
2019-05-08 17:36:00,6.9,166.0,-1.6692610796377083,6.695040511304376
2019-05-08 17:42:00,6.7,170.0,-1.1634427903684337,6.598211945181794
2019-05-08 17:48:00,6.6,171.0,-1.0324674692655251,6.5187430479279085
2019-05-08 17:54:00,6.8,171.0,-1.0637543622735715,6.716280716046936
2019-05-08 18:00:00,6.9,169.0,-1.3165820680981584,6.773227565788882
2019-05-08 18:06:00,7.0,171.0,-1.0950412552816176,6.913818384165964
2019-05-08 18:12:00,5.8,170.0,-1.0071594304681961,5.711884967470806
2019-05-08 18:18:00,5.5,168.0,-1.1435142994976792,5.37981180403593
2019-05-08 18:24:00,6.3,179.0,-0.10995016055488642,6.299040479485265
2019-05-08 18:30:00,6.0,178.0,-0.20939698021500494,5.996344962114574
2019-05-08 18:36:00,6.3,167.0,-1.4171916423663515,6.1385314081469815
2019-05-08 18:42:00,6.4,170.0,-1.1113483370683546,6.3027696192781315
2019-05-08 18:48:00,7.7,171.0,-1.2045453808097795,7.60520022258256
2019-05-08 18:54:00,7.0,162.0,-2.163118960624634,6.657395614066075
2019-05-08 19:00:00,6.1,163.0,-1.7834673988086966,5.833459011374515
2019-05-08 19:06:00,5.6,160.0,-1.915312802623744,5.2622786764010865
2019-05-08 19:12:00,5.5,157.0,-2.1490212066910064,5.062776693988422
2019-05-08 19:18:00,7.1,158.0,-2.6597068132529778,6.58300536742419
2019-05-08 19:24:00,6.3,158.0,-2.3600215385202477,5.84125828377076
2019-05-08 19:30:00,6.2,161.0,-2.0185225576343715,5.862215168715765
2019-05-08 19:36:00,6.4,167.0,-1.4396867478007382,6.235968414625505
2019-05-08 19:42:00,5.9,168.0,-1.2266789758247834,5.771070844329453
2019-05-08 19:48:00,5.3,156.0,-2.155704208301741,4.841790925505785
2019-05-08 19:54:00,3.8,180.0,-9.307315673519883e-16,3.8
2019-05-08 20:00:00,5.3,169.0,-1.0112876754956868,5.202624072272619
2019-05-08 20:06:00,5.5,173.0,-0.6702813887283098,5.459003834027271
2019-05-08 20:12:00,5.7,175.0,-0.4967877336616524,5.67830977912295
2019-05-08 20:18:00,6.2,167.0,-1.394696536931965,6.041094401668458
2019-05-08 20:24:00,6.8,174.0,-0.7107935502200432,6.762748888504258
2019-05-08 20:30:00,7.2,165.0,-1.8634971247381489,6.954665949281292
2019-05-08 20:36:00,7.0,162.0,-2.163118960624634,6.657395614066075
2019-05-08 20:42:00,7.7,162.0,-2.379430856687097,7.323135175472682
2019-05-08 20:48:00,7.8,166.0,-1.8869907856774093,7.568306664952773
2019-05-08 20:54:00,7.1,168.0,-1.476173004806095,6.94484796521002
2019-05-08 21:00:00,7.2,165.0,-1.8634971247381489,6.954665949281292
2019-05-08 21:06:00,6.9,167.0,-1.552162274972671,6.723153447018123
2019-05-08 21:12:00,6.6,166.0,-1.5966845109578078,6.403951793421577
2019-05-08 21:18:00,7.7,163.0,-2.2512621263650763,7.363546620915372
2019-05-08 21:24:00,7.3,162.0,-2.255824058937118,6.9427125689546205
2019-05-08 21:30:00,6.6,161.0,-2.148749819417234,6.240422598955491
2019-05-08 21:36:00,7.5,163.0,-2.1927877854205287,7.172285669722765
2019-05-08 21:42:00,7.3,159.0,-2.6160860316806955,6.815137113429571
2019-05-08 21:48:00,8.4,162.0,-2.5957427527495605,7.98887473687929
2019-05-08 21:54:00,7.6,164.0,-2.094843904209192,7.305588889131223
2019-05-08 22:00:00,7.2,167.0,-1.6196475912758304,7.015464466453693
2019-05-08 22:06:00,7.4,167.0,-1.6646378021446036,7.210338479410741
2019-05-08 22:12:00,8.3,168.0,-1.7256670337874072,8.118625086090587
2019-05-08 22:18:00,7.4,171.0,-1.1576150412977102,7.308893720404019
2019-05-08 22:24:00,7.3,170.0,-1.2676316969685917,7.189096596989119
2019-05-08 22:30:00,7.7,170.0,-1.337090968035364,7.583019698194002
2019-05-08 22:36:00,7.6,170.0,-1.3197261502686708,7.4845389228927806
2019-05-08 22:42:00,7.6,170.0,-1.3197261502686708,7.4845389228927806
2019-05-08 22:48:00,8.1,171.0,-1.267119166825872,8.000275558820615
2019-05-08 22:54:00,8.6,175.0,-0.7495393876298615,8.56727440358901
2019-05-08 23:00:00,7.4,171.0,-1.1576150412977102,7.308893720404019
2019-05-08 23:06:00,9.0,173.0,-1.0968240906463251,8.9329153647719
2019-05-08 23:12:00,8.0,174.0,-0.8362277061412273,7.956175162946186
2019-05-08 23:18:00,8.5,173.0,-1.0358894189437515,8.436642288951237
2019-05-08 23:24:00,8.6,175.0,-0.7495393876298615,8.56727440358901
2019-05-08 23:30:00,8.8,172.0,-1.22472328844858,8.71435900492582
2019-05-08 23:36:00,9.5,172.0,-1.322144459120626,9.407546653044918
2019-05-08 23:42:00,9.1,171.0,-1.4235536318661028,8.987963899415753
2019-05-08 23:48:00,8.5,169.0,-1.6218764607006297,8.343831059305144
2019-05-08 23:54:00,8.6,170.0,-1.4933743279356013,8.469346675904989
2019-05-09 00:00:00,8.6,170.0,-1.4933743279356013,8.469346675904989
2019-05-09 00:06:00,9.5,171.0,-1.4861274178821953,9.383039235653808
2019-05-09 00:12:00,9.1,171.0,-1.4235536318661028,8.987963899415753
2019-05-09 00:18:00,9.1,172.0,-1.2664752187365995,9.01143942554829
2019-05-09 00:24:00,9.2,173.0,-1.1211979593273544,9.131424595100162
2019-05-09 00:30:00,8.7,175.0,-0.7582549619046273,8.666893873398186
2019-05-09 00:36:00,8.9,177.0,-0.4657900105622049,8.887802859315707
2019-05-09 00:42:00,9.4,177.0,-0.49195798868367707,9.387117626692994
2019-05-09 00:48:00,9.5,176.0,-0.6626865005691935,9.47685847746833
2019-05-09 00:54:00,9.0,178.0,-0.3140954703225074,8.994517443171862
2019-05-09 01:00:00,9.0,177.0,-0.4710236061864993,8.987665812791164
2019-05-09 01:06:00,8.9,178.0,-0.3106055206522573,8.894578360469952
2019-05-09 01:12:00,8.9,176.0,-0.6208326163227181,8.878320047312435
2019-05-09 01:18:00,8.7,175.0,-0.7582549619046273,8.666893873398186
2019-05-09 01:24:00,9.1,178.0,-0.31758541999275747,9.09445652587377
2019-05-09 01:30:00,9.7,176.0,-0.6766377953180186,9.676371287520293
2019-05-09 01:36:00,8.9,174.0,-0.9303033230821154,8.851244868777632
2019-05-09 01:42:00,9.3,171.0,-1.4548405248741492,9.18550156753478
2019-05-09 01:48:00,8.5,175.0,-0.7408238133550957,8.467654933779837
2019-05-09 01:54:00,9.4,172.0,-1.3082271490246193,9.30851984617076
2019-05-09 02:00:00,8.4,171.0,-1.3140495063379412,8.296582060999157
2019-05-09 02:06:00,9.1,172.0,-1.2664752187365995,9.01143942554829
2019-05-09 02:12:00,9.0,170.0,-1.5628335990023734,8.863269777109872
2019-05-09 02:18:00,9.6,173.0,-1.1699456966894133,9.528443055756691
2019-05-09 02:24:00,10.4,172.0,-1.4474002499846852,10.298787914912332
2019-05-09 02:30:00,9.9,173.0,-1.2065064997109576,9.826206901249089
2019-05-09 02:36:00,10.1,174.0,-1.0557374790032994,10.04467114321956
2019-05-09 02:42:00,10.0,174.0,-1.0452846326765342,9.945218953682733
2019-05-09 02:48:00,8.7,175.0,-0.7582549619046273,8.666893873398186
2019-05-09 02:54:00,9.5,176.0,-0.6626865005691935,9.47685847746833
2019-05-09 03:00:00,9.1,175.0,-0.7931172590036907,9.065371752634885
2019-05-09 03:06:00,9.2,178.0,-0.32107536966300754,9.19439560857568
2019-05-09 03:12:00,8.6,175.0,-0.7495393876298615,8.56727440358901
2019-05-09 03:18:00,9.0,172.0,-1.252557908640593,8.912412618674132
2019-05-09 03:24:00,9.2,175.0,-0.8018328332784564,9.164991222444058
2019-05-09 03:30:00,9.5,178.0,-0.3315452186737578,9.49421285668141
2019-05-09 03:36:00,8.9,179.0,-0.1553264172918237,8.898644486891882
2019-05-09 03:42:00,10.1,175.0,-0.880273001751349,10.06156645072663
2019-05-09 03:48:00,10.1,177.0,-0.5285931580537381,10.086158301021195
2019-05-09 03:54:00,9.9,176.0,-0.6905890900668438,9.87588409757226
2019-05-09 04:00:00,10.4,176.0,-0.7254673269389066,10.374666122702171
2019-05-09 04:06:00,10.2,177.0,-0.5338267536780326,10.186021254496652
2019-05-09 04:12:00,9.2,178.0,-0.32107536966300754,9.19439560857568
2019-05-09 04:18:00,9.8,179.0,-0.17103358308537892,9.798507412532635
2019-05-09 04:24:00,10.6,178.0,-0.36993466504650874,10.593542766402415
2019-05-09 04:30:00,10.1,179.0,-0.17626930501656396,10.098461721079552
2019-05-09 04:36:00,10.5,180.0,-2.5717582782094417e-15,10.5
2019-05-09 04:42:00,10.5,180.0,-2.5717582782094417e-15,10.5
2019-05-09 04:48:00,9.2,181.0,0.16056213922300425,9.1985987954388
2019-05-09 04:54:00,10.0,181.0,0.17452406437283072,9.998476951563912
2019-05-09 05:00:00,9.4,181.0,0.16405262051046088,9.398568334470077
2019-05-09 05:06:00,11.5,181.0,0.20070267402875533,11.4982484942985
2019-05-09 05:12:00,9.5,182.0,0.3315452186737616,9.49421285668141
2019-05-09 05:18:00,11.2,182.0,0.39087436306801365,11.193177262613872
2019-05-09 05:24:00,9.6,182.0,0.3350351683440117,9.59415193938332
2019-05-09 05:30:00,10.8,181.0,0.1884859895226572,10.798355107689027
2019-05-09 05:36:00,11.0,180.0,-2.6942229581241772e-15,11.0
2019-05-09 05:42:00,9.6,182.0,0.3350351683440117,9.59415193938332
2019-05-09 05:48:00,10.1,181.0,0.17626930501655902,10.098461721079552
2019-05-09 05:54:00,10.1,182.0,0.3524849166952623,10.093847352892867
2019-05-09 06:00:00,9.8,185.0,0.8541262789270468,9.762708041299106
2019-05-09 06:06:00,10.0,186.0,1.0452846326765293,9.945218953682733
2019-05-09 06:12:00,10.2,185.0,0.8889885760261098,10.161185920535804
2019-05-09 06:18:00,9.0,187.0,1.0968240906463287,8.932915364771898
2019-05-09 06:24:00,11.1,188.0,1.5448214206567257,10.991975563031431
2019-05-09 06:30:00,9.8,186.0,1.0243789400229988,9.74631457460908
2019-05-09 06:36:00,9.2,188.0,1.2803925288326015,9.110466232422446
2019-05-09 06:42:00,9.7,185.0,0.845410704652281,9.663088571489931
2019-05-09 06:48:00,10.3,184.0,0.7184916795644891,10.274909717676191
2019-05-09 06:54:00,11.2,187.0,1.3649366461376533,11.116516898382805
2019-05-09 07:00:00,9.6,187.0,1.1699456966894173,9.528443055756691
2019-05-09 07:06:00,10.2,186.0,1.0661903253300598,10.144123332756388
2019-05-09 07:12:00,10.7,188.0,1.4891521802726995,10.595868335534803
2019-05-09 07:18:00,8.8,190.0,1.5281039634689835,8.666308226507432
2019-05-09 07:24:00,8.0,193.0,1.7996084347509187,7.794960518281882
2019-05-09 07:30:00,8.5,190.0,1.4760095101689044,8.37086590060377
2019-05-09 07:36:00,7.9,193.0,1.7771133293165322,7.697523511803359
2019-05-09 07:42:00,9.2,193.0,2.0695496999635563,8.964204596024164
2019-05-09 07:48:00,9.0,197.0,2.63134534250463,8.60674280366732
2019-05-09 07:54:00,9.9,189.0,1.5487012038982833,9.778114571891864
2019-05-09 08:00:00,8.8,192.0,1.8296228791962825,8.60769888645749
2019-05-09 08:06:00,8.5,195.0,2.199961883371422,8.210369523457082
2019-05-09 08:12:00,8.8,195.0,2.2776075969021785,8.500147271343803
2019-05-09 08:18:00,9.1,196.0,2.508299937934694,8.7474814330387
2019-05-09 08:24:00,8.6,195.0,2.225843787881674,8.306962106085988
2019-05-09 08:30:00,8.4,193.0,1.8895888564884646,8.184708544195976
2019-05-09 08:36:00,8.8,191.0,1.6791191593135966,8.638319214339443
2019-05-09 08:42:00,8.3,193.0,1.8670937510540784,8.087271537717454
2019-05-09 08:48:00,9.0,195.0,2.329371405922682,8.693332436601615
2019-05-09 08:54:00,8.7,195.0,2.251725692391926,8.403554688714895
2019-05-09 09:00:00,8.4,198.0,2.5957427527495565,7.988874736879291
2019-05-09 09:06:00,8.6,193.0,1.9345790673572376,8.379582557153023
2019-05-09 09:12:00,8.2,194.0,1.9837595439172722,7.956424955463171
2019-05-09 09:18:00,9.4,194.0,2.274065818636873,9.120779826994369
2019-05-09 09:24:00,8.5,195.0,2.199961883371422,8.210369523457082
2019-05-09 09:30:00,8.0,196.0,2.2050988465359946,7.69009356750655
2019-05-09 09:36:00,8.0,198.0,2.4721359549995774,7.608452130361229
2019-05-09 09:42:00,8.0,196.0,2.2050988465359946,7.69009356750655
2019-05-09 09:48:00,8.6,196.0,2.370481260026194,8.266850585069541
2019-05-09 09:54:00,7.5,200.0,2.565151074942517,7.047694655894312
2019-05-09 10:00:00,7.1,202.0,2.659706813252974,6.583005367424191
2019-05-09 10:06:00,6.9,201.0,2.472738851862572,6.441704942830692
2019-05-09 10:12:00,7.0,202.0,2.6222461539113833,6.490286981967512
2019-05-09 10:18:00,6.4,200.0,2.188928917284281,6.014032773029814
2019-05-09 10:24:00,7.5,205.0,3.169636963055247,6.797308402774875
2019-05-09 10:30:00,6.7,208.0,3.1454594706654655,5.915748872154812
2019-05-09 10:36:00,7.1,207.0,3.22333254815078,6.326146321737412
2019-05-09 10:42:00,6.4,210.0,3.2,5.542562584220407
2019-05-09 10:48:00,6.5,218.0,4.0017995896167795,5.122069898443692
2019-05-09 10:54:00,6.0,216.0,3.5267115137548375,4.854101966249686
2019-05-09 11:00:00,6.4,211.0,3.296243679424346,5.48587072449352
2019-05-09 11:06:00,5.5,204.0,2.2370515369169026,5.024500017034304
2019-05-09 11:12:00,5.5,202.0,2.0603362637875153,5.09951120011733
2019-05-09 11:18:00,5.0,207.0,2.269952498697733,4.45503262094184
2019-05-09 11:24:00,6.5,218.0,4.0017995896167795,5.122069898443692
2019-05-09 11:30:00,5.9,214.0,3.299238130477407,4.891321678074746
2019-05-09 11:36:00,5.7,215.0,3.2693856872009626,4.669166652447253
2019-05-09 11:42:00,5.7,213.0,3.1044424995856557,4.780422237288916
2019-05-09 11:48:00,5.5,215.0,3.1546703999307533,4.505336243589455
2019-05-09 11:54:00,5.6,222.0,3.7471313956096073,4.161611022673406
2019-05-09 12:00:00,5.1,221.0,3.345901047851586,3.8490188591361383
2019-05-09 12:06:00,4.1,216.0,2.4099195343991386,3.3169696769372847
2019-05-09 12:12:00,4.6,206.0,2.0165072752297557,4.134452612976168
2019-05-09 12:18:00,4.6,208.0,2.1595691888150954,4.061558927151065
2019-05-09 12:24:00,4.9,205.0,2.070829482529428,4.440908156479585
2019-05-09 12:30:00,4.4,198.0,1.3596747752497678,4.184648671698676
2019-05-09 12:36:00,4.2,201.0,1.5051453880902614,3.9210377912882475
2019-05-09 12:42:00,5.1,203.0,1.9927287552952944,4.694574752607446
2019-05-09 12:48:00,3.6,200.0,1.2312725159724083,3.38289343482927
2019-05-09 12:54:00,2.9,196.0,0.799348331869298,2.7876589182211244
2019-05-09 13:00:00,3.4,190.0,0.5904038040675617,3.3483463602415076
2019-05-09 13:06:00,2.9,185.0,0.2527516539682077,2.888964624466062
2019-05-09 13:12:00,3.0,180.0,-7.347880794884119e-16,3.0
2019-05-09 13:18:00,3.2,161.0,-1.0418180942629014,3.025659441917814
2019-05-09 13:24:00,4.1,159.0,-1.469308593135733,3.827679748638526
2019-05-09 13:30:00,4.7,162.0,-1.4523798735622542,4.469965626587221
2019-05-09 13:36:00,4.9,166.0,-1.1854172884383727,4.754449058752383
2019-05-09 13:42:00,5.7,167.0,-1.2822210097600324,5.55390936927584
2019-05-09 13:48:00,6.1,168.0,-1.2682613139883352,5.966700364476214
2019-05-09 13:54:00,5.5,167.0,-1.2372307988912594,5.359035356318794
2019-05-09 14:00:00,5.4,165.0,-1.3976228435536118,5.215999461960969
2019-05-09 14:06:00,4.6,166.0,-1.1128407197584722,4.463360340869583
2019-05-09 14:12:00,5.1,167.0,-1.147250377153713,4.969287330404699
2019-05-09 14:18:00,5.7,164.0,-1.571132928156894,5.4791916668484175
2019-05-09 14:24:00,6.2,165.0,-1.6046780796356284,5.9887401229922235
