Date Time, Speed, Direction, Direction, Gust, X, R 
2019-05-09 23:42,6.8,129.0,SE,8.2,0,0
2019-05-09 23:48,6.9,128.0,SE,8.2,0,0
2019-05-09 23:54,7.8,125.0,SE,8.5,0,0
2019-05-10 00:00,8.0,131.0,SE,9.4,0,0
2019-05-10 00:06,8.2,126.0,SE,9.4,0,0
2019-05-10 00:12,7.8,126.0,SE,8.9,0,0
2019-05-10 00:18,9.0,121.0,ESE,10.0,0,0
2019-05-10 00:24,8.1,124.0,SE,8.8,0,0
2019-05-10 00:30,8.2,120.0,ESE,9.1,0,0
2019-05-10 00:36,7.9,116.0,ESE,8.8,0,0
2019-05-10 00:42,8.9,121.0,ESE,10.2,0,0
2019-05-10 00:48,9.3,123.0,ESE,10.6,0,0
2019-05-10 00:54,10.2,121.0,ESE,11.4,0,0
2019-05-10 01:00,10.8,109.0,ESE,12.7,0,0
2019-05-10 01:06,10.8,104.0,ESE,13.8,0,0
2019-05-10 01:12,10.7,106.0,ESE,12.4,0,0
2019-05-10 01:18,10.4,110.0,ESE,13.1,0,0
2019-05-10 01:24,11.1,112.0,ESE,12.7,0,0
2019-05-10 01:30,9.4,111.0,ESE,11.9,0,0
2019-05-10 01:36,10.6,113.0,ESE,13.2,0,0
2019-05-10 01:42,10.4,114.0,ESE,12.6,0,0
2019-05-10 01:48,9.9,117.0,ESE,12.1,0,0
2019-05-10 01:54,9.9,118.0,ESE,12.5,0,0
2019-05-10 02:00,9.2,117.0,ESE,12.0,0,0
2019-05-10 02:06,10.8,113.0,ESE,12.4,0,0
2019-05-10 02:12,10.7,118.0,ESE,12.1,0,0
2019-05-10 02:18,11.3,114.0,ESE,12.9,0,0
2019-05-10 02:24,10.8,116.0,ESE,12.9,0,0
2019-05-10 02:30,11.0,116.0,ESE,12.7,0,0
2019-05-10 02:36,11.3,120.0,ESE,13.4,0,0
2019-05-10 02:42,12.2,120.0,ESE,14.2,0,0
2019-05-10 02:48,12.4,126.0,SE,14.2,0,0
2019-05-10 02:54,11.4,121.0,ESE,13.2,0,0
2019-05-10 03:00,11.2,124.0,SE,13.3,0,0
2019-05-10 03:06,11.8,119.0,ESE,13.8,0,0
2019-05-10 03:12,11.3,120.0,ESE,13.5,0,0
2019-05-10 03:18,12.2,122.0,ESE,14.1,0,0
2019-05-10 03:24,13.3,131.0,SE,15.3,0,0
2019-05-10 03:30,11.3,134.0,SE,15.3,0,0
2019-05-10 03:36,12.3,137.0,SE,14.8,0,0
2019-05-10 03:42,11.9,140.0,SE,13.6,0,0
2019-05-10 03:48,12.5,143.0,SE,14.8,0,0
2019-05-10 03:54,10.9,132.0,SE,13.4,0,0
2019-05-10 04:00,10.3,132.0,SE,13.0,0,0
2019-05-10 04:06,9.4,123.0,ESE,11.9,0,0
2019-05-10 04:12,9.4,32.0,NNE,13.1,0,0
2019-05-10 04:18,5.7,18.0,NNE,9.6,0,0
2019-05-10 04:24,5.2,337.0,NNW,8.2,0,0
2019-05-10 04:30,7.0,352.0,N,12.5,0,0
2019-05-10 04:36,7.3,336.0,NNW,9.7,0,0
2019-05-10 04:42,7.7,20.0,NNE,10.1,0,0
2019-05-10 04:48,9.3,20.0,NNE,12.7,0,0
2019-05-10 04:54,6.8,10.0,N,11.2,0,0
2019-05-10 05:00,9.4,40.0,NE,12.4,0,0
2019-05-10 05:06,7.4,44.0,NE,14.2,0,0
2019-05-10 05:12,9.2,50.0,NE,10.9,0,0
2019-05-10 05:18,10.4,53.0,NE,13.9,0,0
2019-05-10 05:24,9.6,60.0,ENE,13.7,0,0
2019-05-10 05:30,8.2,36.0,NE,11.9,0,0
2019-05-10 05:36,11.2,53.0,NE,13.2,0,0
2019-05-10 05:42,13.1,53.0,NE,16.1,0,0
2019-05-10 05:48,13.9,53.0,NE,15.6,0,0
2019-05-10 05:54,14.8,66.0,ENE,18.0,0,0
2019-05-10 06:00,12.7,76.0,ENE,18.0,0,0
2019-05-10 06:06,13.6,66.0,ENE,15.4,0,0
2019-05-10 06:12,13.4,65.0,ENE,15.4,0,0
2019-05-10 06:18,14.7,61.0,ENE,16.9,0,0
2019-05-10 06:24,12.9,65.0,ENE,17.3,0,0
2019-05-10 06:30,12.9,62.0,ENE,15.2,0,0
2019-05-10 06:36,15.2,65.0,ENE,17.8,0,0
2019-05-10 06:42,13.4,68.0,ENE,17.9,0,0
2019-05-10 06:48,10.9,69.0,ENE,15.1,0,0
2019-05-10 06:54,10.2,72.0,ENE,12.9,0,0
2019-05-10 07:00,8.1,86.0,E,10.7,0,0
2019-05-10 07:06,10.1,80.0,E,12.3,0,0
2019-05-10 07:12,9.5,72.0,ENE,11.7,0,0
2019-05-10 07:18,9.6,73.0,ENE,10.9,0,0
2019-05-10 07:24,7.6,70.0,ENE,11.0,0,0
2019-05-10 07:30,9.1,67.0,ENE,11.1,0,0
2019-05-10 07:36,9.7,60.0,ENE,11.8,0,0
2019-05-10 07:42,9.8,66.0,ENE,10.7,0,0
2019-05-10 07:48,9.4,77.0,ENE,12.2,0,0
2019-05-10 07:54,9.7,82.0,E,11.6,0,0
2019-05-10 08:00,10.1,78.0,ENE,11.4,0,0
2019-05-10 08:06,9.2,83.0,E,12.3,0,0
2019-05-10 08:12,9.5,85.0,E,12.1,0,0
2019-05-10 08:18,10.0,88.0,E,11.3,0,0
2019-05-10 08:24,10.5,89.0,E,11.8,0,0
2019-05-10 08:30,10.4,89.0,E,12.0,0,0
2019-05-10 08:36,11.0,89.0,E,13.7,0,0
2019-05-10 08:42,12.1,89.0,E,13.7,0,0
2019-05-10 08:48,12.2,87.0,E,15.0,0,0
2019-05-10 08:54,12.7,86.0,E,15.3,0,0
2019-05-10 09:00,12.3,88.0,E,14.8,0,0
2019-05-10 09:06,13.0,93.0,E,15.2,0,0
2019-05-10 09:12,12.1,94.0,E,15.4,0,0
2019-05-10 09:18,14.4,98.0,E,16.6,0,0
2019-05-10 09:24,13.8,98.0,E,16.4,0,0
2019-05-10 09:30,13.1,94.0,E,15.7,0,0
2019-05-10 09:36,12.9,98.0,E,15.1,0,0
2019-05-10 09:42,13.4,95.0,E,15.3,0,0
2019-05-10 09:48,,,,,1,1
2019-05-10 09:54,13.2,95.0,E,16.5,0,0
2019-05-10 10:00,14.6,103.0,ESE,16.5,0,0
2019-05-10 10:06,14.8,105.0,ESE,16.8,0,0
2019-05-10 10:12,14.4,108.0,ESE,16.7,0,0
2019-05-10 10:18,14.3,105.0,ESE,16.7,0,0
2019-05-10 10:24,12.3,105.0,ESE,16.2,0,0
2019-05-10 10:30,13.0,99.0,E,15.2,0,0
2019-05-10 10:36,12.0,93.0,E,15.3,0,0
2019-05-10 10:42,11.2,92.0,E,14.8,0,0
2019-05-10 10:48,11.1,93.0,E,14.8,0,0
2019-05-10 10:54,11.1,92.0,E,13.9,0,0
2019-05-10 11:00,13.2,101.0,E,14.8,0,0
2019-05-10 11:06,13.7,102.0,ESE,15.5,0,0
2019-05-10 11:12,13.1,99.0,E,15.1,0,0
2019-05-10 11:18,12.9,101.0,E,15.0,0,0
2019-05-10 11:24,12.4,107.0,ESE,14.6,0,0
2019-05-10 11:30,13.5,112.0,ESE,14.9,0,0
2019-05-10 11:36,13.3,113.0,ESE,15.8,0,0
2019-05-10 11:42,12.2,116.0,ESE,15.9,0,0
2019-05-10 11:48,11.5,111.0,ESE,13.5,0,0
2019-05-10 11:54,7.1,96.0,E,12.8,0,0
2019-05-10 12:00,6.6,84.0,E,8.3,0,0
2019-05-10 12:06,9.8,74.0,ENE,10.9,0,0
2019-05-10 12:12,7.7,86.0,E,11.3,0,0
2019-05-10 12:18,8.2,91.0,E,10.4,0,0
2019-05-10 12:24,7.1,87.0,E,10.1,0,0
2019-05-10 12:30,7.4,85.0,E,8.6,0,0
2019-05-10 12:36,7.9,97.0,E,8.9,0,0
2019-05-10 12:42,6.5,88.0,E,7.9,0,0
2019-05-10 12:48,5.6,79.0,E,7.6,0,0
2019-05-10 12:54,5.3,61.0,ENE,6.2,0,0
2019-05-10 13:00,5.6,72.0,ENE,6.1,0,0
2019-05-10 13:06,3.6,85.0,E,5.8,0,0
2019-05-10 13:12,3.9,97.0,E,4.3,0,0
2019-05-10 13:18,4.0,108.0,ESE,4.5,0,0
2019-05-10 13:24,3.7,115.0,ESE,5.2,0,0
2019-05-10 13:30,3.9,122.0,ESE,4.6,0,0
2019-05-10 13:36,7.0,160.0,SSE,7.9,0,0
2019-05-10 13:42,8.1,165.0,SSE,9.2,0,0
2019-05-10 13:48,9.8,174.0,S,10.3,0,0
2019-05-10 13:54,9.2,178.0,S,10.6,0,0
2019-05-10 14:00,10.4,165.0,SSE,12.5,0,0
2019-05-10 14:06,11.8,154.0,SSE,13.1,0,0
2019-05-10 14:12,12.3,155.0,SSE,14.1,0,0
2019-05-10 14:18,10.8,152.0,SSE,13.3,0,0
2019-05-10 14:24,10.4,157.0,SSE,11.9,0,0
2019-05-10 14:30,9.4,157.0,SSE,11.7,0,0
2019-05-10 14:36,8.3,157.0,SSE,10.4,0,0
2019-05-10 14:42,7.1,161.0,SSE,8.6,0,0
2019-05-10 14:48,4.5,165.0,SSE,7.0,0,0
2019-05-10 14:54,4.7,162.0,SSE,5.6,0,0
2019-05-10 15:00,2.7,180.0,S,5.2,0,0
2019-05-10 15:06,1.1,276.0,W,2.4,0,0
2019-05-10 15:12,0.3,281.0,W,1.3,0,0
2019-05-10 15:18,0.3,47.0,NE,0.8,0,0
2019-05-10 15:24,0.6,336.0,NNW,1.9,0,0
2019-05-10 15:30,1.7,12.0,NNE,2.2,0,0
2019-05-10 15:36,1.9,2.0,N,2.3,0,0
2019-05-10 15:42,1.6,36.0,NE,2.3,0,0
2019-05-10 15:48,3.1,356.0,N,4.8,0,0
2019-05-10 15:54,2.6,354.0,N,4.8,0,0
2019-05-10 16:00,3.1,351.0,N,4.6,0,0
2019-05-10 16:06,2.7,349.0,N,4.6,0,0
2019-05-10 16:12,2.5,353.0,N,3.5,0,0
2019-05-10 16:18,3.8,357.0,N,5.8,0,0
2019-05-10 16:24,3.6,2.0,N,4.7,0,0
2019-05-10 16:30,4.6,7.0,N,5.8,0,0
2019-05-10 16:36,3.8,27.0,NNE,5.3,0,0
2019-05-10 16:42,4.0,36.0,NE,5.2,0,0
2019-05-10 16:48,3.5,26.0,NNE,5.3,0,0
2019-05-10 16:54,3.7,25.0,NNE,4.8,0,0
2019-05-10 17:00,3.8,21.0,NNE,5.2,0,0
2019-05-10 17:06,3.6,25.0,NNE,5.0,0,0
2019-05-10 17:12,4.3,44.0,NE,5.9,0,0
2019-05-10 17:18,5.6,56.0,NE,6.1,0,0
2019-05-10 17:24,5.3,62.0,ENE,6.0,0,0
2019-05-10 17:30,4.9,57.0,ENE,6.1,0,0
2019-05-10 17:36,5.9,65.0,ENE,6.5,0,0
2019-05-10 17:42,5.5,58.0,ENE,6.9,0,0
2019-05-10 17:48,5.0,46.0,NE,6.5,0,0
2019-05-10 17:54,4.0,27.0,NNE,4.9,0,0
2019-05-10 18:00,3.9,40.0,NE,5.2,0,0
2019-05-10 18:06,3.9,37.0,NE,5.2,0,0
2019-05-10 18:12,5.1,55.0,NE,5.7,0,0
2019-05-10 18:18,5.1,49.0,NE,6.5,0,0
2019-05-10 18:24,5.0,55.0,NE,6.1,0,0
2019-05-10 18:30,4.4,40.0,NE,6.1,0,0
2019-05-10 18:36,4.1,47.0,NE,4.7,0,0
2019-05-10 18:42,5.2,56.0,NE,6.2,0,0
2019-05-10 18:48,4.9,56.0,NE,5.7,0,0
2019-05-10 18:54,5.5,65.0,ENE,6.2,0,0
2019-05-10 19:00,5.5,71.0,ENE,6.9,0,0
2019-05-10 19:06,5.1,66.0,ENE,6.4,0,0
2019-05-10 19:12,5.6,69.0,ENE,6.8,0,0
2019-05-10 19:18,6.3,73.0,ENE,7.5,0,0
2019-05-10 19:24,6.3,76.0,ENE,7.5,0,0
2019-05-10 19:30,6.3,68.0,ENE,7.0,0,0
2019-05-10 19:36,5.9,70.0,ENE,7.0,0,0
2019-05-10 19:42,6.2,73.0,ENE,7.1,0,0
2019-05-10 19:48,5.5,86.0,E,6.9,0,0
2019-05-10 19:54,5.2,82.0,E,6.3,0,0
2019-05-10 20:00,6.4,81.0,E,7.6,0,0
2019-05-10 20:06,6.1,87.0,E,7.7,0,0
2019-05-10 20:12,6.7,93.0,E,8.0,0,0
2019-05-10 20:18,6.9,92.0,E,8.1,0,0
2019-05-10 20:24,7.3,87.0,E,8.8,0,0
2019-05-10 20:30,6.3,85.0,E,7.8,0,0
2019-05-10 20:36,6.4,90.0,E,7.5,0,0
2019-05-10 20:42,7.1,85.0,E,8.9,0,0
2019-05-10 20:48,7.1,93.0,E,8.2,0,0
2019-05-10 20:54,5.9,89.0,E,8.1,0,0
2019-05-10 21:00,7.2,88.0,E,8.3,0,0
2019-05-10 21:06,6.7,87.0,E,8.4,0,0
2019-05-10 21:12,6.9,90.0,E,8.4,0,0
2019-05-10 21:18,7.4,95.0,E,8.8,0,0
2019-05-10 21:24,6.4,89.0,E,8.4,0,0
2019-05-10 21:30,6.3,90.0,E,7.8,0,0
2019-05-10 21:36,7.0,90.0,E,8.0,0,0
2019-05-10 21:42,7.5,80.0,E,8.9,0,0
2019-05-10 21:48,6.7,87.0,E,8.3,0,0
2019-05-10 21:54,7.1,80.0,E,8.2,0,0
2019-05-10 22:00,6.4,90.0,E,6.9,0,0
2019-05-10 22:06,7.3,82.0,E,8.0,0,0
2019-05-10 22:12,6.4,83.0,E,7.8,0,0
2019-05-10 22:18,6.9,79.0,E,8.2,0,0
2019-05-10 22:24,7.2,78.0,ENE,8.2,0,0
2019-05-10 22:30,7.3,73.0,ENE,8.0,0,0
2019-05-10 22:36,6.9,78.0,ENE,7.9,0,0
2019-05-10 22:42,6.3,80.0,E,7.4,0,0
2019-05-10 22:48,6.2,75.0,ENE,7.5,0,0
2019-05-10 22:54,6.4,73.0,ENE,7.2,0,0
2019-05-10 23:00,6.2,71.0,ENE,7.2,0,0
2019-05-10 23:06,6.4,64.0,ENE,7.3,0,0
2019-05-10 23:12,6.7,64.0,ENE,7.4,0,0
2019-05-10 23:18,6.9,64.0,ENE,7.9,0,0
2019-05-10 23:24,6.7,65.0,ENE,7.9,0,0
2019-05-10 23:30,7.0,65.0,ENE,8.0,0,0
2019-05-10 23:36,6.8,65.0,ENE,8.1,0,0
2019-05-10 23:42,6.7,68.0,ENE,7.4,0,0
2019-05-10 23:48,6.5,71.0,ENE,7.3,0,0
2019-05-10 23:54,6.3,69.0,ENE,7.8,0,0
2019-05-11 00:00,6.1,63.0,ENE,6.9,0,0
2019-05-11 00:06,5.9,65.0,ENE,6.9,0,0
2019-05-11 00:12,6.3,65.0,ENE,7.3,0,0
2019-05-11 00:18,6.0,70.0,ENE,7.3,0,0
2019-05-11 00:24,5.5,69.0,ENE,6.1,0,0
2019-05-11 00:30,5.3,67.0,ENE,6.1,0,0
2019-05-11 00:36,5.2,67.0,ENE,5.9,0,0
2019-05-11 00:42,4.7,77.0,ENE,5.9,0,0
2019-05-11 00:48,4.7,68.0,ENE,5.3,0,0
2019-05-11 00:54,4.5,72.0,ENE,5.2,0,0
2019-05-11 01:00,4.4,81.0,E,5.2,0,0
2019-05-11 01:06,3.3,84.0,E,5.0,0,0
2019-05-11 01:12,3.6,85.0,E,4.4,0,0
2019-05-11 01:18,3.5,82.0,E,4.1,0,0
2019-05-11 01:24,3.3,75.0,ENE,4.1,0,0
2019-05-11 01:30,3.4,80.0,E,4.3,0,0
2019-05-11 01:36,2.9,84.0,E,3.5,0,0
2019-05-11 01:42,2.9,84.0,E,3.4,0,0
2019-05-11 01:48,3.2,95.0,E,3.6,0,0
2019-05-11 01:54,3.3,92.0,E,3.9,0,0
2019-05-11 02:00,3.5,90.0,E,3.9,0,0
2019-05-11 02:06,4.1,86.0,E,4.7,0,0
2019-05-11 02:12,4.2,85.0,E,4.8,0,0
2019-05-11 02:18,3.6,86.0,E,4.5,0,0
2019-05-11 02:24,3.6,87.0,E,4.4,0,0
2019-05-11 02:30,3.6,76.0,ENE,4.3,0,0
2019-05-11 02:36,3.6,81.0,E,4.5,0,0
2019-05-11 02:42,3.2,89.0,E,4.1,0,0
2019-05-11 02:48,3.6,97.0,E,4.1,0,0
2019-05-11 02:54,3.8,99.0,E,4.3,0,0
2019-05-11 03:00,3.6,95.0,E,4.5,0,0
2019-05-11 03:06,3.5,96.0,E,4.2,0,0
2019-05-11 03:12,3.3,94.0,E,4.1,0,0
2019-05-11 03:18,3.1,94.0,E,4.0,0,0
2019-05-11 03:24,3.0,86.0,E,3.5,0,0
2019-05-11 03:30,3.1,87.0,E,3.5,0,0
2019-05-11 03:36,3.0,83.0,E,3.8,0,0
2019-05-11 03:42,2.8,80.0,E,3.3,0,0
2019-05-11 03:48,2.7,80.0,E,3.2,0,0
2019-05-11 03:54,2.9,81.0,E,3.5,0,0
2019-05-11 04:00,2.9,75.0,ENE,3.5,0,0
2019-05-11 04:06,3.0,71.0,ENE,3.5,0,0
2019-05-11 04:12,3.1,77.0,ENE,3.5,0,0
2019-05-11 04:18,3.1,70.0,ENE,3.4,0,0
2019-05-11 04:24,2.7,70.0,ENE,3.4,0,0
2019-05-11 04:30,2.7,38.0,NE,3.2,0,0
2019-05-11 04:36,2.4,26.0,NNE,3.0,0,0
2019-05-11 04:42,2.1,37.0,NE,2.8,0,0
2019-05-11 04:48,2.9,51.0,NE,3.5,0,0
2019-05-11 04:54,3.2,65.0,ENE,3.6,0,0
2019-05-11 05:00,3.3,57.0,ENE,3.7,0,0
2019-05-11 05:06,3.8,52.0,NE,4.2,0,0
2019-05-11 05:12,3.5,41.0,NE,4.5,0,0
2019-05-11 05:18,4.3,48.0,NE,5.7,0,0
2019-05-11 05:24,4.8,55.0,NE,5.4,0,0
2019-05-11 05:30,3.5,26.0,NNE,5.5,0,0
2019-05-11 05:36,3.5,36.0,NE,4.6,0,0
2019-05-11 05:42,3.5,39.0,NE,4.7,0,0
2019-05-11 05:48,3.7,34.0,NE,4.8,0,0
2019-05-11 05:54,3.9,37.0,NE,5.0,0,0
2019-05-11 06:00,4.1,47.0,NE,4.9,0,0
2019-05-11 06:06,4.6,54.0,NE,5.5,0,0
2019-05-11 06:12,5.2,53.0,NE,6.1,0,0
2019-05-11 06:18,5.2,57.0,ENE,6.3,0,0
2019-05-11 06:24,5.1,63.0,ENE,5.9,0,0
2019-05-11 06:30,5.5,66.0,ENE,6.5,0,0
2019-05-11 06:36,5.5,70.0,ENE,6.3,0,0
2019-05-11 06:42,5.2,79.0,E,6.3,0,0
2019-05-11 06:48,5.9,71.0,ENE,6.6,0,0
2019-05-11 06:54,6.3,78.0,ENE,7.2,0,0
2019-05-11 07:00,6.1,80.0,E,6.9,0,0
2019-05-11 07:06,6.3,83.0,E,7.6,0,0
2019-05-11 07:12,5.5,80.0,E,6.4,0,0
2019-05-11 07:18,5.6,83.0,E,6.5,0,0
2019-05-11 07:24,5.2,85.0,E,6.8,0,0
2019-05-11 07:30,5.3,81.0,E,6.8,0,0
2019-05-11 07:36,6.5,70.0,ENE,7.1,0,0
2019-05-11 07:42,6.0,70.0,ENE,7.7,0,0
2019-05-11 07:48,5.9,76.0,ENE,7.1,0,0
2019-05-11 07:54,5.5,72.0,ENE,6.5,0,0
2019-05-11 08:00,4.9,77.0,ENE,6.1,0,0
2019-05-11 08:06,4.7,81.0,E,6.0,0,0
2019-05-11 08:12,4.9,84.0,E,6.3,0,0
2019-05-11 08:18,4.7,81.0,E,5.6,0,0
2019-05-11 08:24,5.4,72.0,ENE,5.9,0,0
2019-05-11 08:30,5.2,72.0,ENE,6.0,0,0
2019-05-11 08:36,5.2,69.0,ENE,6.1,0,0
2019-05-11 08:42,5.0,70.0,ENE,5.9,0,0
2019-05-11 08:48,5.2,71.0,ENE,6.0,0,0
2019-05-11 08:54,5.0,71.0,ENE,6.0,0,0
2019-05-11 09:00,4.5,79.0,E,5.5,0,0
2019-05-11 09:06,5.0,84.0,E,5.7,0,0
2019-05-11 09:12,4.5,86.0,E,5.4,0,0
2019-05-11 09:18,4.8,83.0,E,5.4,0,0
2019-05-11 09:24,4.8,86.0,E,5.6,0,0
2019-05-11 09:30,4.8,80.0,E,5.8,0,0
2019-05-11 09:36,4.8,82.0,E,5.6,0,0
2019-05-11 09:42,4.6,82.0,E,5.2,0,0
2019-05-11 09:48,4.3,82.0,E,5.1,0,0
2019-05-11 09:54,4.7,79.0,E,5.2,0,0
2019-05-11 10:00,4.6,70.0,ENE,5.2,0,0
2019-05-11 10:06,4.6,59.0,ENE,5.3,0,0
2019-05-11 10:12,4.8,75.0,ENE,5.4,0,0
2019-05-11 10:18,4.1,92.0,E,5.3,0,0
2019-05-11 10:24,4.1,88.0,E,4.8,0,0
2019-05-11 10:30,3.7,85.0,E,4.5,0,0
2019-05-11 10:36,3.3,88.0,E,4.0,0,0
2019-05-11 10:42,3.7,97.0,E,4.4,0,0
2019-05-11 10:48,3.8,92.0,E,4.2,0,0
2019-05-11 10:54,3.5,93.0,E,4.3,0,0
2019-05-11 11:00,3.3,92.0,E,4.3,0,0
2019-05-11 11:06,3.6,94.0,E,4.1,0,0
2019-05-11 11:12,3.9,97.0,E,4.4,0,0
2019-05-11 11:18,3.8,103.0,ESE,4.4,0,0
2019-05-11 11:24,3.8,97.0,E,4.2,0,0
2019-05-11 11:30,3.7,92.0,E,4.5,0,0
2019-05-11 11:36,3.5,90.0,E,4.0,0,0
2019-05-11 11:42,3.3,90.0,E,3.8,0,0
2019-05-11 11:48,3.4,98.0,E,3.8,0,0
2019-05-11 11:54,3.5,104.0,ESE,4.0,0,0
2019-05-11 12:00,4.0,127.0,SE,4.6,0,0
2019-05-11 12:06,4.0,126.0,SE,4.9,0,0
2019-05-11 12:12,4.4,130.0,SE,4.9,0,0
2019-05-11 12:18,4.6,135.0,SE,4.9,0,0
2019-05-11 12:24,4.5,140.0,SE,5.2,0,0
2019-05-11 12:30,4.1,142.0,SE,4.8,0,0
2019-05-11 12:36,4.7,146.0,SE,5.1,0,0
2019-05-11 12:42,4.8,149.0,SSE,5.3,0,0
2019-05-11 12:48,4.3,149.0,SSE,5.2,0,0
2019-05-11 12:54,4.9,154.0,SSE,5.4,0,0
2019-05-11 13:00,4.9,161.0,SSE,5.4,0,0
2019-05-11 13:06,4.2,159.0,SSE,5.3,0,0
2019-05-11 13:12,4.4,163.0,SSE,5.0,0,0
2019-05-11 13:18,4.5,171.0,S,5.2,0,0
2019-05-11 13:24,3.7,169.0,S,5.3,0,0
2019-05-11 13:30,6.3,166.0,SSE,6.9,0,0
2019-05-11 13:36,4.7,169.0,S,6.4,0,0
2019-05-11 13:42,4.4,161.0,SSE,4.9,0,0
2019-05-11 13:48,3.9,157.0,SSE,5.0,0,0
2019-05-11 13:54,3.3,160.0,SSE,4.0,0,0
2019-05-11 14:00,1.8,163.0,SSE,3.3,0,0
2019-05-11 14:06,1.9,139.0,SE,2.1,0,0
2019-05-11 14:12,2.2,132.0,SE,3.0,0,0
2019-05-11 14:18,2.4,129.0,SE,2.8,0,0
2019-05-11 14:24,1.7,123.0,ESE,2.2,0,0
2019-05-11 14:30,2.2,109.0,ESE,2.6,0,0
2019-05-11 14:36,2.7,109.0,ESE,3.0,0,0
2019-05-11 14:42,2.1,118.0,ESE,3.0,0,0
2019-05-11 14:48,1.7,118.0,ESE,2.1,0,0
2019-05-11 14:54,2.3,119.0,ESE,2.5,0,0
2019-05-11 15:00,1.5,127.0,SE,2.4,0,0
2019-05-11 15:06,0.1,124.0,SE,1.6,0,0
2019-05-11 15:12,1.2,306.0,NW,1.4,0,0
2019-05-11 15:18,1.5,324.0,NW,2.3,0,0
2019-05-11 15:24,1.3,337.0,NNW,1.5,0,0
2019-05-11 15:30,1.5,301.0,WNW,1.9,0,0
2019-05-11 15:36,1.9,314.0,NW,2.5,0,0
2019-05-11 15:42,1.9,293.0,WNW,2.5,0,0
2019-05-11 15:48,1.9,311.0,NW,2.8,0,0
2019-05-11 15:54,1.9,350.0,N,2.9,0,0
2019-05-11 16:00,2.4,301.0,WNW,3.3,0,0
2019-05-11 16:06,2.2,328.0,NNW,3.6,0,0
2019-05-11 16:12,2.4,339.0,NNW,3.4,0,0
2019-05-11 16:18,2.9,327.0,NNW,4.4,0,0
2019-05-11 16:24,3.4,326.0,NW,5.1,0,0
2019-05-11 16:30,2.8,331.0,NNW,5.0,0,0
2019-05-11 16:36,2.5,333.0,NNW,3.8,0,0
2019-05-11 16:42,3.1,347.0,NNW,4.6,0,0
2019-05-11 16:48,4.1,360.0,N,5.3,0,0
2019-05-11 16:54,3.7,355.0,N,5.7,0,0
2019-05-11 17:00,3.1,9.0,N,5.4,0,0
2019-05-11 17:06,3.5,6.0,N,5.0,0,0
2019-05-11 17:12,3.4,13.0,NNE,4.5,0,0
2019-05-11 17:18,0.9,325.0,NW,4.3,0,0
2019-05-11 17:24,0.2,27.0,NNE,1.8,0,0
2019-05-11 17:30,1.9,164.0,SSE,2.4,0,0
2019-05-11 17:36,1.2,101.0,E,1.8,0,0
2019-05-11 17:42,1.4,35.0,NE,1.9,0,0
2019-05-11 17:48,1.9,22.0,NNE,2.2,0,0
2019-05-11 17:54,1.2,356.0,N,2.6,0,0
2019-05-11 18:00,0.8,28.0,NNE,2.5,0,0
2019-05-11 18:06,1.3,345.0,NNW,2.4,0,0
2019-05-11 18:12,1.9,6.0,N,2.4,0,0
2019-05-11 18:18,1.3,8.0,N,2.8,0,0
2019-05-11 18:24,1.5,45.0,NE,2.1,0,0
2019-05-11 18:30,1.4,41.0,NE,1.7,0,0
2019-05-11 18:36,2.4,44.0,NE,2.8,0,0
2019-05-11 18:42,2.0,38.0,NE,2.6,0,0
2019-05-11 18:48,1.9,54.0,NE,2.4,0,0
2019-05-11 18:54,2.1,50.0,NE,3.0,0,0
2019-05-11 19:00,0.9,32.0,NNE,2.8,0,0
2019-05-11 19:06,2.8,14.0,NNE,3.2,0,0
2019-05-11 19:12,1.8,301.0,WNW,2.9,0,0
2019-05-11 19:18,1.7,322.0,NW,2.5,0,0
2019-05-11 19:24,0.7,275.0,W,1.3,0,0
2019-05-11 19:30,1.2,353.0,N,1.6,0,0
2019-05-11 19:36,1.6,1.0,N,1.9,0,0
2019-05-11 19:42,1.9,358.0,N,2.6,0,0
2019-05-11 19:48,2.3,16.0,NNE,3.0,0,0
2019-05-11 19:54,2.4,28.0,NNE,3.1,0,0
2019-05-11 20:00,4.0,24.0,NNE,4.9,0,0
2019-05-11 20:06,3.3,22.0,NNE,5.2,0,0
2019-05-11 20:12,4.0,21.0,NNE,5.7,0,0
2019-05-11 20:18,4.6,27.0,NNE,5.6,0,0
2019-05-11 20:24,3.2,36.0,NE,4.9,0,0
2019-05-11 20:30,3.4,38.0,NE,5.2,0,0
2019-05-11 20:36,3.1,43.0,NE,4.3,0,0
2019-05-11 20:42,4.6,41.0,NE,5.7,0,0
2019-05-11 20:48,4.2,38.0,NE,5.8,0,0
2019-05-11 20:54,3.5,38.0,NE,5.2,0,0
2019-05-11 21:00,4.7,45.0,NE,5.7,0,0
2019-05-11 21:06,2.9,29.0,NNE,5.3,0,0
2019-05-11 21:12,2.5,20.0,NNE,3.4,0,0
2019-05-11 21:18,2.5,11.0,N,3.5,0,0
2019-05-11 21:24,2.3,0.0,N,3.7,0,0
2019-05-11 21:30,1.5,355.0,N,4.3,0,0
2019-05-11 21:36,1.4,8.0,N,2.3,0,0
2019-05-11 21:42,1.8,42.0,NE,2.2,0,0
2019-05-11 21:48,2.1,39.0,NE,2.5,0,0
2019-05-11 21:54,2.7,46.0,NE,3.2,0,0
2019-05-11 22:00,2.9,36.0,NE,3.5,0,0
